Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
1,17,1,9773,1,1,135.0,1,3,1,2,4,122.3,1,0,0,1,1,0,22,0,0,6,11,3,12.666666666666666,0,0,6,6,1,10.0,0,10.8,1.4,1.74,2
1,1,1,8014,0,1,133.1,1,3,3,2,2,138.3,1,0,0,1,1,0,23,0,0,6,13,2,10.0,0,0,6,8,4,13.0,0,9.4,-0.8,-3.12,3
4,39,1,9991,0,1,120.0,1,37,37,9,6,115.9,0,0,0,1,0,0,39,0,0,5,11,4,11.0,0,0,5,9,5,12.666666666666666,0,12.7,3.7,-1.7,3
1,17,1,9238,1,1,133.1,1,1,19,4,9,129.0,1,0,0,1,0,0,18,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,10.8,1.4,1.74,2
2,39,1,9254,1,1,130.0,1,37,37,9,9,138.0,0,0,0,1,1,0,39,0,6,12,13,7,12.0,0,4,12,12,6,13.833333333333334,0,12.7,3.7,-1.7,2
1,17,4,9147,1,1,128.0,1,38,19,9,9,121.7,1,0,0,1,1,0,20,0,0,5,5,5,13.6,0,0,5,5,5,14.6,0,8.9,1.4,3.51,1
1,17,5,9070,1,1,124.0,1,1,1,3,9,113.9,1,0,0,1,0,1,20,0,0,6,8,6,14.0,0,0,6,8,6,13.625,0,12.7,3.7,-1.7,1
1,1,1,9853,1,1,120.0,1,1,1,4,4,111.3,0,0,0,1,0,0,18,0,0,6,10,5,13.0,0,0,6,11,3,12.666666666666666,0,9.4,-0.8,-3.12,3
1,39,1,9130,1,1,133.1,1,1,1,4,90,128.2,0,0,0,1,1,0,28,0,0,5,9,2,12.0,0,0,5,10,3,11.333333333333334,1,7.6,2.6,0.32,2
1,44,1,9003,1,39,120.0,1,1,19,3,9,120.0,0,0,0,1,1,0,23,0,0,6,8,6,14.166666666666666,0,0,6,11,5,14.0,0,15.5,2.8,-4.06,3
1,1,1,9773,1,1,150.0,1,37,37,9,7,130.8,0,0,0,1,0,1,19,0,0,6,11,5,11.5,0,0,6,10,5,12.6,0,15.5,2.8,-4.06,3
1,1,5,9853,1,1,120.0,1,3,1,2,1,114.3,1,0,0,0,0,0,20,0,0,6,10,4,12.25,0,0,6,9,4,11.25,0,9.4,-0.8,-3.12,2
1,43,1,8014,0,1,125.0,1,1,1,4,4,119.1,1,0,1,1,0,0,21,0,9,13,13,9,13.0,0,8,11,22,8,12.0,0,9.4,-0.8,-3.12,3
1,17,2,9238,1,1,133.1,1,19,38,5,7,110.0,1,0,0,1,0,0,20,0,0,6,10,4,11.5,0,0,6,7,3,11.0,0,13.9,-0.3,0.79,2
1,43,2,9500,1,1,143.0,41,1,38,4,9,129.0,0,0,1,1,1,0,18,1,0,7,7,0,0.0,0,0,7,7,0,0.0,0,16.2,0.3,-0.92,2
1,17,1,9773,1,1,127.0,1,19,19,5,7,120.4,0,0,0,1,0,0,18,0,0,6,6,0,0.0,0,0,6,7,0,0.0,0,15.5,2.8,-4.06,2
1,1,2,9670,1,1,157.0,1,3,1,3,4,144.7,1,0,0,1,0,0,18,0,0,6,7,6,13.714285714285714,0,0,6,6,5,15.4,0,12.4,0.5,1.79,1
1,39,1,9238,1,19,133.1,1,37,37,191,144,120.0,0,0,0,1,0,0,39,0,0,6,15,1,10.0,0,0,6,14,2,11.333333333333334,0,11.1,0.6,2.02,3
1,1,1,9238,1,1,137.0,1,1,19,4,5,122.1,1,0,0,1,0,0,18,0,0,6,7,6,13.0,0,0,6,7,6,13.0,0,11.1,0.6,2.02,1
1,17,1,9147,1,1,133.1,1,37,37,9,9,95.0,1,0,0,1,1,0,19,0,0,5,5,0,0.0,0,0,5,12,0,0.0,0,10.8,1.4,1.74,2
1,1,2,9147,1,1,143.0,1,38,19,9,9,131.1,1,0,0,1,1,0,18,0,0,5,9,5,10.8,0,0,5,10,4,11.25,0,10.8,1.4,1.74,3
1,1,2,9556,1,1,125.0,1,1,1,9,5,115.2,1,0,0,1,0,1,18,0,0,7,8,7,12.214285714285714,0,0,8,8,8,13.0625,0,12.4,0.5,1.79,1
1,39,1,9991,0,1,120.0,1,37,37,9,9,138.7,0,0,0,1,0,0,26,0,0,5,8,4,12.0,0,0,5,8,4,11.25,0,10.8,1.4,1.74,1
1,17,1,9070,1,1,132.0,1,38,38,5,5,120.8,1,0,0,1,1,0,18,0,0,6,6,6,14.0,0,0,6,8,6,14.0,0,10.8,1.4,1.74,1
1,39,1,9119,1,1,120.0,1,19,1,9,4,107.0,1,0,0,0,1,0,24,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,12.4,0.5,1.79,2
2,39,1,9991,0,1,120.0,1,37,37,9,9,161.4,0,0,0,0,0,0,28,0,0,5,9,3,12.333333333333334,0,0,5,7,3,10.5,0,12.7,3.7,-1.7,2
1,17,4,9238,1,1,125.0,1,37,37,9,9,123.6,1,0,0,1,0,1,21,0,0,6,8,5,11.4,0,0,6,10,4,10.75,0,9.4,-0.8,-3.12,1
1,1,1,9147,1,1,130.0,1,1,1,0,4,120.0,0,0,0,1,0,0,22,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,11.1,0.6,2.02,2
1,17,1,171,1,1,143.0,1,19,1,4,9,129.3,0,0,1,0,1,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,8.9,1.4,3.51,2
1,1,3,9147,1,1,115.0,1,1,1,3,3,108.0,1,0,0,1,0,0,19,0,0,5,9,4,10.5,0,0,5,8,4,11.2,0,12.4,0.5,1.79,3
1,1,5,9853,1,1,131.0,1,37,19,9,5,126.1,1,0,0,1,0,0,18,0,0,6,6,6,12.666666666666666,0,0,6,7,6,12.0,0,7.6,2.6,0.32,1
1,17,3,9500,1,1,144.0,1,1,1,9,9,130.8,1,0,0,1,0,1,19,0,0,8,8,7,12.744285714285716,0,0,8,8,7,12.744285714285716,0,10.8,1.4,1.74,1
1,17,2,9254,1,1,128.0,1,19,19,9,9,116.5,1,0,0,1,0,1,19,0,0,6,7,6,12.285714285714286,0,0,6,6,6,12.5,0,16.2,0.3,-0.92,1
1,1,5,9500,1,1,137.0,1,19,1,4,4,127.4,1,0,0,1,0,1,18,0,0,8,8,7,13.0,0,0,8,8,7,13.0,0,10.8,1.4,1.74,3
1,17,6,9254,1,1,135.0,1,1,1,4,4,121.0,1,0,0,1,0,0,18,0,0,6,10,5,11.333333333333334,0,0,6,8,5,11.8,0,11.1,0.6,2.02,3
1,17,1,171,1,1,122.0,1,38,19,5,7,116.0,1,0,0,1,0,0,20,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.4,0.5,1.79,1
1,1,1,9670,1,1,140.0,1,1,19,4,7,124.3,1,0,0,1,0,1,19,0,0,6,6,5,14.4,0,0,6,8,5,13.0,0,12.7,3.7,-1.7,1
1,17,2,9238,1,1,115.0,1,19,37,5,5,124.5,1,0,0,1,0,0,20,0,0,6,7,6,11.666666666666666,0,0,6,10,6,11.857142857142858,0,13.9,-0.3,0.79,1
1,17,1,9254,1,1,122.0,1,1,19,5,5,118.1,1,0,0,1,0,0,18,0,0,6,8,5,13.166666666666666,0,0,6,10,4,11.5,0,13.9,-0.3,0.79,3
1,17,1,9773,1,1,133.1,1,37,37,9,6,126.0,0,0,0,1,0,1,19,0,0,6,6,6,12.5,0,0,6,7,6,13.0,0,15.5,2.8,-4.06,1
1,51,1,9147,1,1,129.0,1,12,1,5,4,115.2,0,0,0,1,0,0,22,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,11.1,0.6,2.02,2
1,1,1,9500,1,1,141.0,1,1,37,4,8,128.3,0,0,0,1,0,1,18,0,0,8,8,7,14.537142857142856,0,0,8,8,7,14.537142857142856,0,10.8,1.4,1.74,1
1,17,3,9500,1,1,141.0,1,19,1,9,5,132.8,1,0,0,1,0,0,18,0,0,8,8,7,14.652857142857142,0,0,8,8,7,14.652857142857142,0,10.8,1.4,1.74,1
1,1,5,9773,1,1,132.0,1,19,37,5,5,120.1,1,0,0,1,0,1,18,0,0,6,7,6,13.666666666666666,0,0,6,6,6,13.666666666666666,0,8.9,1.4,3.51,1
1,1,1,9500,1,1,150.0,1,37,37,9,9,130.8,0,0,0,1,0,0,18,0,0,8,8,7,13.154285714285717,0,0,8,8,7,13.154285714285717,0,12.7,3.7,-1.7,3
1,44,1,9003,1,39,140.0,1,37,37,9,1,140.0,0,0,0,1,0,0,25,0,0,6,10,4,12.25,0,0,6,13,6,12.0,0,15.5,2.8,-4.06,3
1,1,1,9670,1,1,124.0,1,19,19,7,9,113.9,0,0,0,1,0,1,19,0,0,6,7,6,12.0,0,0,6,6,6,14.0,0,12.4,0.5,1.79,1
1,17,1,9070,1,1,126.0,1,19,19,9,7,119.4,0,0,0,1,0,1,18,0,0,6,7,5,13.8,0,0,6,7,6,12.833333333333334,0,16.2,0.3,-0.92,1
1,44,1,9003,1,39,150.0,1,1,38,4,6,150.0,0,0,0,1,1,1,19,0,0,6,9,3,13.333333333333334,0,0,6,9,3,12.666666666666666,0,9.4,-0.8,-3.12,3
1,44,1,9003,1,39,140.0,1,3,19,2,7,140.0,1,0,0,1,0,0,21,0,0,6,7,6,14.857142857142858,0,0,6,6,6,12.0,0,12.4,0.5,1.79,1
1,1,4,9500,1,1,133.0,1,37,38,9,9,127.3,1,0,0,1,0,1,18,0,0,8,8,7,12.86,0,0,8,8,7,12.86,0,9.4,-0.8,-3.12,1
1,44,1,9130,1,39,130.0,1,19,38,9,7,130.0,0,0,1,0,1,0,20,0,2,6,13,3,12.333333333333334,0,1,6,9,2,10.0,0,12.4,0.5,1.79,2
1,1,2,9238,1,1,113.0,1,1,19,5,3,106.7,1,0,0,1,0,0,19,0,0,6,10,4,11.5,0,0,6,8,6,11.0,0,12.4,0.5,1.79,1
1,1,4,9500,1,1,137.0,1,1,38,4,8,127.3,1,0,0,1,1,0,19,0,0,7,9,7,12.2375,0,0,8,9,7,12.2375,0,12.4,0.5,1.79,1
1,1,1,9853,1,1,125.0,1,1,19,9,9,125.0,1,0,0,1,0,0,22,0,0,6,7,6,11.666666666666666,0,0,6,7,5,11.8,0,7.6,2.6,0.32,1
1,17,1,9147,1,1,131.0,1,38,37,5,5,126.8,1,0,0,1,0,0,18,0,0,5,5,5,11.4,0,0,5,6,5,10.8,0,12.7,3.7,-1.7,1
1,1,3,9070,1,1,135.0,1,37,37,9,9,131.6,1,0,0,1,0,0,20,0,0,6,7,6,12.666666666666666,0,0,6,6,6,13.166666666666666,0,7.6,2.6,0.32,1
1,44,1,9003,1,39,140.0,1,1,19,4,10,140.0,0,0,0,1,1,0,20,0,0,6,6,6,13.0,0,0,6,11,6,12.0,0,15.5,2.8,-4.06,1
1,1,1,9147,1,1,122.0,1,19,19,9,9,116.7,1,0,0,1,0,0,20,0,0,5,7,3,10.666666666666666,0,0,5,10,3,13.0,0,10.8,1.4,1.74,3
2,39,1,9147,1,12,133.1,1,37,19,9,9,111.9,1,0,0,1,1,0,42,0,0,5,6,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,2
1,1,1,9773,1,1,135.0,1,1,1,4,4,128.9,0,0,0,1,1,0,18,0,0,6,6,6,12.833333333333334,0,0,6,6,6,12.833333333333334,0,7.6,2.6,0.32,1
1,17,1,9238,1,1,135.0,1,19,1,9,5,123.0,1,0,0,1,0,0,18,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,12.7,3.7,-1.7,2
1,1,1,171,1,1,137.0,1,1,1,4,5,143.3,1,0,0,1,0,0,20,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,10.8,1.4,1.74,2
1,17,2,9254,1,1,121.0,1,1,19,9,3,116.1,1,0,0,1,0,0,18,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,12.7,3.7,-1.7,2
1,1,3,9500,1,1,149.0,1,3,1,1,4,130.8,1,0,0,1,0,1,18,0,0,8,8,7,13.579999999999998,0,0,8,8,7,13.579999999999998,0,12.7,3.7,-1.7,1
1,17,1,9119,1,1,140.0,1,1,1,3,3,129.1,0,0,0,1,1,0,18,0,0,5,10,4,13.25,0,0,5,9,5,14.833333333333334,0,8.9,1.4,3.51,1
1,17,3,9147,1,1,154.0,1,38,19,9,7,138.1,1,0,0,1,0,1,18,0,0,5,6,5,13.4,0,0,5,5,5,14.2,0,8.9,1.4,3.51,1
1,17,1,9853,1,1,121.0,1,1,19,7,7,120.4,1,0,0,1,0,0,18,0,0,6,14,2,11.0,0,0,6,14,3,10.333333333333334,0,10.8,1.4,1.74,3
1,44,1,9003,1,39,130.0,1,1,1,9,3,130.0,0,0,0,1,1,0,20,0,0,6,13,2,10.0,0,0,6,8,2,10.0,0,16.2,0.3,-0.92,3
1,39,1,8014,0,1,110.0,1,19,37,90,90,110.3,0,0,0,1,0,0,28,0,0,5,14,1,10.0,0,0,5,10,0,0.0,0,10.8,1.4,1.74,2
1,1,1,9147,1,1,133.0,1,37,37,9,9,123.7,1,0,0,1,0,0,18,0,0,5,8,3,10.666666666666666,0,0,5,9,3,11.333333333333334,0,7.6,2.6,0.32,3
1,39,1,9500,1,1,110.0,1,37,37,9,10,120.0,0,0,0,1,1,0,27,0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,10.8,1.4,1.74,2
1,39,1,8014,0,9,133.1,1,34,34,0,0,110.0,1,0,0,1,0,0,37,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,7.6,2.6,0.32,2
1,1,1,9147,1,1,160.0,1,37,37,9,9,151.3,0,0,0,1,0,0,21,0,0,5,9,3,10.666666666666666,0,0,5,8,2,12.5,0,7.6,2.6,0.32,3
1,7,1,9773,1,3,130.0,1,34,34,0,0,130.0,1,0,0,1,1,0,26,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,7.6,2.6,0.32,2
2,39,1,9773,1,19,133.1,1,38,19,7,7,110.0,0,0,0,1,1,0,25,0,0,4,5,0,0.0,0,0,5,9,0,0.0,0,16.2,0.3,-0.92,2
1,39,1,9238,1,19,133.1,1,19,19,4,7,101.5,1,0,1,0,0,0,27,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,15.5,2.8,-4.06,2
1,1,1,9254,1,1,120.0,1,1,19,9,3,125.7,1,0,0,1,0,0,20,0,0,6,7,5,13.2,0,0,6,10,6,11.333333333333334,0,7.6,2.6,0.32,1
1,17,4,9500,1,1,142.0,1,37,37,5,5,132.5,1,0,0,1,0,0,18,0,0,8,8,8,13.8,0,0,8,8,8,13.8,0,9.4,-0.8,-3.12,1
1,1,1,171,1,1,136.0,1,1,37,4,9,139.0,1,0,0,1,1,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,10.8,1.4,1.74,1
1,1,3,171,1,1,155.0,1,1,1,5,4,140.2,1,0,0,1,1,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.7,3.7,-1.7,2
1,1,1,9773,1,1,140.0,1,37,38,9,9,132.1,1,0,0,1,0,1,19,0,0,6,9,4,11.5,0,0,6,6,5,12.2,0,7.6,2.6,0.32,1
1,1,1,9500,1,1,136.0,1,1,37,4,8,120.0,1,0,0,1,0,0,18,0,0,7,7,6,13.833333333333334,0,0,7,7,6,13.833333333333334,0,7.6,2.6,0.32,1
1,17,1,171,1,1,127.0,1,19,19,9,9,121.7,1,0,0,1,0,0,21,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,10.8,1.4,1.74,2
1,1,1,171,1,1,136.0,1,37,37,9,9,123.4,1,0,0,1,1,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,2
1,17,6,9147,1,1,120.0,1,19,1,5,5,115.7,1,0,0,1,1,0,20,0,0,5,11,4,11.25,0,0,5,8,3,10.333333333333334,0,12.7,3.7,-1.7,3
2,39,1,9147,1,19,133.1,1,37,37,6,8,117.9,0,0,1,1,1,0,34,0,0,5,5,0,0.0,0,0,5,6,0,0.0,0,11.1,0.6,2.02,2
1,1,1,9238,1,1,128.0,1,19,19,9,7,120.0,1,0,0,1,0,0,19,0,0,6,16,4,10.714285714285714,0,0,6,10,4,11.5,0,13.9,0.5,1.79,2
2,43,1,9853,1,1,110.0,1,37,37,9,3,107.7,0,0,0,1,0,0,31,0,0,6,0,0,0.0,0,0,6,10,0,0.0,0,10.8,1.4,1.74,2
1,1,3,9085,1,1,129.0,1,1,38,4,4,115.3,1,0,0,1,1,0,19,0,0,5,9,4,12.0,2,0,5,6,5,12.4,0,10.8,1.4,1.74,1
1,1,1,9130,1,1,167.0,1,34,37,0,90,159.3,0,0,0,1,1,0,18,0,0,5,6,4,14.0,0,0,5,5,4,14.8,0,7.6,2.6,0.32,1
1,17,4,9500,1,1,132.0,1,38,37,4,3,128.0,0,0,0,1,0,0,19,0,0,7,7,7,14.842857142857142,0,0,8,9,8,15.055555555555555,0,16.2,0.3,-0.92,1
1,1,1,9070,1,1,129.0,1,38,19,5,5,117.8,0,0,0,1,0,0,19,0,0,6,6,6,13.5,0,0,6,6,6,13.166666666666666,0,9.4,-0.8,-3.12,1
1,17,1,9119,1,1,125.0,1,3,1,2,4,115.2,0,0,0,1,1,0,18,0,0,5,12,3,12.0,0,0,6,9,3,11.666666666666666,0,11.1,0.6,2.02,3
1,1,1,9119,1,1,135.0,1,37,2,9,2,123.5,1,0,0,1,1,0,18,0,0,5,12,0,0.0,0,0,5,12,4,10.0,4,7.6,2.6,0.32,3
1,17,1,9670,1,1,133.1,1,3,1,4,4,95.0,0,0,0,1,0,0,19,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,15.5,2.8,-4.06,2
1,1,1,9070,1,1,132.0,1,37,1,5,7,136.6,1,0,0,1,0,0,18,0,1,6,8,6,13.0,1,0,6,8,6,12.625,0,13.9,-0.3,0.79,1
1,1,1,9670,1,1,126.0,1,34,1,0,0,129.3,0,0,0,0,1,0,19,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,7.6,2.6,0.32,2
1,39,1,9500,1,3,140.0,1,3,1,1,10,140.0,0,0,0,1,0,0,25,0,0,7,8,7,11.5875,0,0,8,9,7,14.071428571428571,0,13.9,-0.3,0.79,1
1,1,1,9670,1,1,126.0,1,19,19,9,10,115.5,0,0,0,1,0,0,19,0,0,5,7,5,12.2,0,0,5,6,4,11.5,0,10.8,1.4,1.74,1
1,1,1,171,1,1,141.0,1,1,1,9,10,141.4,1,0,0,1,0,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,13.9,-0.3,0.79,2
1,1,1,9254,1,1,126.0,1,37,37,9,8,120.1,1,0,0,1,0,1,20,0,0,6,7,5,12.2,0,0,6,8,5,12.2,0,10.8,1.4,1.74,1
1,44,1,9853,1,39,150.0,1,19,1,3,4,150.0,0,0,0,0,0,0,21,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,15.5,2.8,-4.06,2
1,17,6,9853,1,1,147.0,1,34,34,0,0,130.2,0,0,0,1,0,0,18,0,0,6,12,0,0.0,0,0,6,0,0,0.0,0,9.4,-0.8,-3.12,2
1,17,2,9254,1,1,125.0,1,38,19,5,3,121.2,1,0,0,1,0,0,20,0,0,6,10,2,10.0,0,0,6,13,1,12.0,0,10.8,1.4,1.74,3
1,1,2,9147,1,1,131.0,1,1,1,4,3,127.8,0,0,0,1,0,0,19,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,7.6,2.6,0.32,2
1,1,1,171,1,1,143.0,1,3,3,2,2,142.7,1,0,0,1,0,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,16.2,0.3,-0.92,2
1,1,1,9119,1,1,123.0,1,1,1,3,3,116.1,1,0,0,1,1,0,20,0,0,5,13,1,10.0,0,0,5,9,2,12.5,0,12.4,0.5,1.79,3
1,1,1,9085,1,1,133.1,1,3,1,3,3,117.0,1,0,0,1,1,0,19,0,0,6,17,0,0.0,0,0,6,6,0,0.0,0,13.9,-0.3,0.79,2
1,17,1,9238,1,1,121.0,1,19,1,9,9,111.9,0,0,0,1,1,0,21,0,0,6,11,4,11.25,0,0,6,12,0,0.0,0,11.1,0.6,2.02,2
2,39,1,9991,0,1,133.1,1,37,37,9,9,138.0,0,0,0,1,0,0,34,0,0,5,5,5,13.4,0,0,5,5,5,13.2,0,12.7,3.7,-1.7,1
1,17,1,9119,1,1,131.0,1,19,37,9,7,118.4,1,0,0,1,1,0,18,0,0,5,8,1,11.0,0,0,5,10,1,12.0,3,7.6,2.6,0.32,3
1,1,2,9070,1,1,142.0,1,1,1,4,9,138.3,1,0,0,1,1,0,20,0,0,6,8,5,13.0,1,0,6,10,6,14.0,0,13.9,-0.3,0.79,1
1,1,5,9254,1,1,125.0,1,1,1,5,5,121.5,1,0,0,1,1,0,20,0,0,6,10,4,10.75,0,0,6,11,3,10.0,0,9.4,-0.8,-3.12,3
1,17,2,9147,1,1,132.0,1,19,37,4,6,124.3,1,0,0,1,0,1,18,0,0,5,5,5,11.8,0,0,5,10,5,11.8,0,10.8,1.4,1.74,3
2,39,1,8014,0,1,133.1,1,34,37,0,0,118.0,0,0,0,1,0,0,48,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,7.6,2.6,0.32,2
1,1,6,9500,1,1,136.0,1,1,1,4,5,123.3,0,0,0,1,1,0,19,0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,9.4,-0.8,-3.12,2
1,1,1,9254,1,1,134.0,1,2,19,3,3,129.9,1,0,0,1,0,0,18,0,0,6,7,5,13.4,0,0,6,10,5,13.6,0,9.4,-0.8,-3.12,1
1,53,1,9991,0,42,130.0,1,38,19,9,6,135.0,0,0,1,1,0,1,24,0,5,11,15,9,12.636363636363637,0,4,10,15,10,12.8,0,8.9,1.4,3.51,1
1,1,1,9853,1,1,126.0,1,1,19,4,5,124.9,0,0,0,1,0,0,18,0,0,6,6,6,12.666666666666666,0,0,6,7,5,14.4,0,12.7,3.7,-1.7,3
1,17,5,9853,1,1,127.0,1,38,19,5,5,120.2,1,0,0,1,0,0,18,0,0,6,8,5,12.666666666666666,0,0,6,9,5,11.4,0,13.9,-0.3,0.79,3
1,1,1,9070,1,1,138.0,1,1,19,9,7,123.7,1,0,0,1,0,1,18,0,0,6,8,6,12.714285714285714,0,0,6,7,6,13.142857142857142,0,8.9,1.4,3.51,1
1,1,2,9238,1,1,130.0,1,1,1,9,9,136.3,1,0,0,1,0,1,18,0,0,6,6,6,12.5,0,0,6,6,6,13.0,0,8.9,1.4,3.51,1
1,1,1,9670,1,1,117.0,1,37,1,9,7,110.2,1,0,0,1,0,0,19,0,0,6,9,6,12.0,0,0,6,9,4,13.0,0,11.1,0.6,2.02,3
1,1,1,9773,1,1,133.1,1,37,37,9,9,103.0,1,0,0,1,0,0,22,0,0,6,10,5,11.4,0,0,6,12,5,13.0,0,7.6,2.6,0.32,3
1,39,1,9670,1,1,110.0,1,3,37,3,3,106.2,0,0,0,1,0,0,30,0,0,6,6,0,0.0,0,0,6,6,0,0.0,0,11.1,0.6,2.02,2
1,51,1,9119,1,1,121.0,1,37,38,9,9,121.0,1,0,0,1,0,0,21,0,0,5,8,4,13.0,0,0,5,9,5,12.833333333333334,0,8.9,1.4,3.51,3
1,39,1,9003,1,1,133.1,1,1,1,4,4,100.0,0,0,0,1,1,0,25,0,0,6,13,2,11.0,0,0,6,12,0,0.0,0,13.9,-0.3,0.79,2
1,39,1,9500,1,1,133.1,1,37,37,9,7,118.9,1,0,0,1,0,0,30,0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,13.9,-0.3,0.79,2
1,39,1,9147,1,1,120.0,1,37,12,9,4,120.0,0,0,0,0,1,0,25,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,9.4,-0.8,-3.12,2
1,43,1,9085,1,1,120.0,1,37,38,5,5,140.0,1,0,0,1,0,0,21,0,0,5,11,3,12.333333333333334,2,0,5,7,5,11.6,0,9.4,-0.8,-3.12,3
4,39,1,9853,1,1,133.1,1,37,37,9,9,101.0,0,0,0,1,0,1,51,0,0,6,7,5,13.2,0,0,6,7,6,12.666666666666666,0,15.5,2.8,-4.06,1
1,1,1,9254,1,1,140.0,1,37,37,9,9,124.3,0,0,0,1,0,0,19,0,0,6,12,4,12.5,0,0,6,15,1,10.0,0,10.8,1.4,1.74,3
1,1,1,9070,1,1,138.0,1,3,38,3,3,135.7,1,0,0,1,0,1,18,0,0,6,6,6,15.166666666666666,0,0,6,6,6,14.166666666666666,0,12.4,0.5,1.79,1
1,17,2,9500,1,1,143.0,1,38,37,9,7,127.6,1,0,0,1,0,1,18,0,0,7,7,7,13.62857142857143,0,0,8,9,8,13.788888888888888,0,11.1,0.6,2.02,1
1,44,1,9085,1,39,130.0,1,1,1,9,9,121.2,1,0,0,1,0,0,21,0,2,6,8,6,12.857142857142858,0,1,6,6,6,13.0,0,12.4,0.5,1.79,1
1,53,1,9147,1,42,130.0,1,2,19,3,6,130.1,1,0,0,1,1,0,23,0,7,11,19,11,12.5454545454543,0,4,9,17,7,13.428571428571429,0,8.9,1.4,3.51,1
1,39,1,9670,1,1,160.0,1,19,19,9,10,110.3,1,0,0,1,1,0,26,0,0,5,7,4,12.25,0,0,5,8,4,11.0,0,7.6,2.6,0.32,3
1,1,2,9500,1,1,144.0,1,37,37,9,5,132.0,1,0,0,1,1,1,18,0,0,8,8,7,13.314285714285717,1,0,8,8,7,13.314285714285717,1,12.7,3.7,-1.7,1
1,1,1,9147,1,1,132.0,1,37,37,9,9,124.2,0,0,0,1,1,1,22,0,0,5,8,3,13.0,0,0,5,8,5,11.0,0,7.6,2.6,0.32,3
1,17,1,9853,1,1,123.0,1,19,1,9,4,113.6,1,0,0,1,0,0,18,0,0,6,8,5,11.8,0,0,6,10,4,13.0,0,10.8,1.4,1.74,3
1,1,1,9254,1,1,130.0,1,19,19,9,5,122.6,1,0,0,1,0,1,20,0,0,6,6,6,12.833333333333334,0,0,6,9,6,11.333333333333334,0,9.4,-0.8,-3.12,1
1,39,1,9991,0,1,110.0,1,37,37,9,9,113.7,0,0,1,0,1,0,32,0,0,5,5,0,0.0,0,0,5,6,0,0.0,0,10.8,1.4,1.74,2
1,18,5,9147,1,1,138.0,1,19,19,9,9,123.7,1,0,0,1,0,0,19,0,0,5,5,0,0.0,0,0,5,6,0,0.0,0,12.4,0.5,1.79,2
1,1,1,9773,1,1,141.0,1,38,37,5,9,128.4,0,0,0,1,0,1,18,0,0,6,6,6,14.0,0,0,6,6,6,13.5,0,11.1,0.6,2.02,1
1,43,1,9130,1,3,140.0,1,37,37,90,90,140.0,0,0,0,0,1,0,29,0,0,5,12,0,0.0,4,0,5,8,0,0.0,1,7.6,2.6,0.32,2
1,1,1,9147,1,1,123.0,1,1,38,3,8,115.3,1,0,0,1,0,1,19,0,0,5,12,3,10.5,0,0,5,10,3,10.8,0,12.4,0.5,1.79,1
1,1,1,9670,1,1,127.0,1,1,1,4,2,128.1,1,0,0,1,1,0,19,0,0,5,7,5,12.0,0,0,5,5,4,12.25,0,7.6,2.6,0.32,3
1,17,2,9254,1,1,130.0,1,19,19,5,5,126.1,1,0,0,1,0,0,18,0,0,6,7,6,13.571428571428571,0,0,6,6,6,14.166666666666666,0,12.4,0.5,1.79,1
